_id,CRASH_CRN,DISTRICT,CRASH_COUNTY,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,INTERSECT_TYPE,TCD_TYPE,URBAN_RURAL,LOCATION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,TOTAL_UNITS,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAJ_INJ_COUNT,MOD_INJ_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_MAJ_INJ_COUNT,BELTED_DEATH_COUNT,BELTED_MAJ_INJ_COUNT,MCYCLE_DEATH_COUNT,MCYCLE_MAJ_INJ_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,EST_HRS_CLOSED,LANE_CLOSED,LN_CLOSE_DIR,NTFY_HIWY_MAINT,RDWY_SURF_TYPE_CD,SPEC_JURIS_CD,TCD_FUNC_CD,TFC_DETOUR_IND,WORK_ZONE_IND,WORK_ZONE_TYPE,WORK_ZONE_LOC,CONS_ZONE_SPD_LIM,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,FLAG_CRN,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_ROAD_ONLY,TURNPIKE,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,SHLDR_RELATED,REAR_END,HO_OPPDIR_SDSWP,HIT_FIXED_OBJECT,SV_RUN_OFF_RD,WORK_ZONE,PROPERTY_DAMAGE_ONLY,FATAL_OR_MAJ_INJ,INJURY,FATAL,NON_INTERSECTION,INTERSECTION,SIGNALIZED_INT,STOP_CONTROLLED_INT,UNSIGNALIZED_INT,SCHOOL_BUS,SCHOOL_ZONE,HIT_DEER,HIT_TREE_SHRUB,HIT_EMBANKMENT,HIT_POLE,HIT_GDRAIL,HIT_GDRAIL_END,HIT_BARRIER,HIT_BRIDGE,OVERTURNED,MOTORCYCLE,BICYCLE,HVY_TRUCK_RELATED,VEHICLE_FAILURE,TRAIN_TROLLEY,PHANTOM_VEHICLE,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,UNLICENSED,CELL_PHONE,NO_CLEARANCE,RUNNING_RED_LT,TAILGATING,CROSS_MEDIAN,CURVE_DVR_ERROR,LIMIT_65MPH,SPEEDING,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,DRIVER_16YR,DRIVER_17YR,DRIVER_65_74YR,DRIVER_75PLUS,UNBELTED,PEDESTRIAN,DISTRACTED,CURVED_ROAD,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,VEHICLE_TOWED,FIRE_IN_VEHICLE,HIT_PARKED_VEHICLE,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,COMM_VEHICLE,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,HAZARDOUS_TRUCK,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,MINOR_INJURY,MODERATE_INJURY,MAJOR_INJURY,NHTSA_AGG_DRIVING,PSP_REPORTED,RUNNING_STOP_SIGN,TRAIN,TROLLEY,ROADWAY_CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ACCESS_CTRL,ROADWAY_COUNTY,LANE_COUNT,RDWY_ORIENT,ROAD_OWNER,ROUTE,SPEED_LIMIT,SEGMENT,OFFSET,STREET_NAME
298,2013022540,12,62,62404,62422,2013,1,6,1800,18,4,4,3,7,4,0,0,1,0,N,N,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 23:05.708,80 23:28.788,40.38489914,-80.39129639,,0,,N,,,0,,N,,,,,,,,,,,,2013022540,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013022540,3,3,,62,2,N,4,,25,,,S MAIN ST
299,2013022542,12,62,62225,68B01,2013,2,7,625,6,2,1,1,7,3,0,0,1,0,N,N,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 08:42.571,80 01:38.196,40.14519882,-80.02729797,2,1,4,N,,,0,N,N,,,,,,,,,,,,2013022542,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013022542,3,3,1,62,2,W,1,70,55,305,2276,SR 0070 SH
300,2013022625,12,62,62413,62413,2013,2,5,1251,12,1,1,0,7,2,0,0,3,0,N,N,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 10:05.039,79 51:42.179,40.16809845,-79.86170197,1,2,5,N,,,0,Y,N,,,,,,,,,,,,2013022625,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013022625,3,3,3,62,2,S,2,837,35,91,970,DONORA HILL RD
301,2013022718,12,62,62207,62207,2013,2,3,2031,20,2,4,1,7,4,0,0,1,3,N,N,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 15:15.868,80 16:55.362,40.25439835,-80.28199768,2,2,4,N,,,0,N,N,,,,,,,,,,,,2013022718,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013022718,3,3,,62,2,E,4,,25,,,RYBURN RD
302,2013022880,12,62,62211,68B02,2013,2,4,2118,21,2,1,0,7,4,0,0,1,0,N,N,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 07:41.576,79 59:24.721,40.12820053,-79.99019623,3,2,5,N,,,0,Y,N,,,,,,,,,,,,2013022880,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013022880,3,3,,62,2,S,2,2023,35,80,413,BENTLEYVILLE RD
303,2013023117,12,62,62403,68B02,2013,1,4,1430,14,1,1,0,0,1,0,0,1,0,N,N,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 07:31.353,80 01:34.127,40.12540054,-80.02610016,2,1,6,N,,,0,N,N,,,,,,,,,,,,2013023117,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013023117,3,3,3,62,2,B,2,2010,35,50,1618,VANCEVILLE RD
304,2013023145,12,62,62407,68T09,2013,2,2,2330,23,2,1,0,9,1,0,0,1,0,N,N,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 00:47.863,79 56:34.462,40.04470062,-79.91290283,,0,,N,,,0,,N,,,,,,,,,,,,2013023145,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2013023145,3,3,1,62,4,N,6,7043,55,40,3696,MON/FAYETTE EX
305,2013023612,12,62,62227,62227,2013,2,6,2139,21,3,4,4,7,4,2,0,3,0,N,N,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,40 10:47.833,80 12:44.142,40.18000031,-80.21230316,1,2,6,N,,,0,N,N,,,,,,,,,,,,2013023612,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013023612,3,3,3,62,2,E,2,136,35,60,899,BEAU ST
306,2013023686,12,62,62206,68B01,2013,2,6,1123,11,1,1,1,4,1,0,0,1,0,N,N,4,4,4,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,40 19:08.622,80 08:50.532,40.31909943,-80.1473999,1,1,5,N,,,0,N,N,,,,,,,,,,,,2013023686,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013023686,3,3,1,62,2,N,1,79,55,490,2485,SR 0079 SH
307,2013023812,12,62,62227,68B01,2013,2,4,1500,15,1,1,0,1,7,6,4,3,2,N,N,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 10:57.022,80 13:32.691,40.18249893,-80.22570038,,0,,N,,,3,,N,,,,,,,,,,,,2013023812,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013023812,3,3,1,62,2,E,1,70,55,184,1133,SR 0070 SH
308,2013023999,12,62,62220,62220,2013,2,7,2147,21,3,1,0,4,1,1,2,1,0,N,N,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40 15:22.052,80 09:02.767,40.25600052,-80.15070343,2,1,2,N,,,3,N,N,,,,,,,,,,,,2013023999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013023999,3,3,3,62,2,N,2,19,50,510,0,WASHINGTON RD
309,2013024000,12,62,62220,62220,2013,2,5,1400,14,1,1,0,2,1,3,3,1,0,N,N,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 14:54.556,80 05:56.256,40.24850082,-80.09899902,2,1,5,N,,,3,N,N,,,,,,,,,,,,2013024000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013024000,3,3,3,62,2,S,2,1017,35,10,0,THOMAS RD
310,2013024001,12,62,62220,62220,2013,2,4,806,8,1,1,1,4,1,1,3,1,0,N,N,2,4,2,0,0,0,1,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 14:32.866,80 10:51.866,40.24250031,-80.18109894,2,1,2,N,,,3,N,N,,,,,,,,,,,,2013024001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2013024001,3,3,3,62,2,S,2,519,45,250,0,HOUSTON RD
311,2013024002,12,62,62220,62220,2013,2,6,1403,14,1,1,0,4,1,1,2,1,0,N,N,2,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 13:21.786,80 12:32.285,40.22269821,-80.20899963,2,1,3,N,,,3,N,N,,,,,,,,,,,,2013024002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013024002,3,3,3,62,2,E,2,1041,35,30,835,RACE TRACK RD
312,2013024003,12,62,62220,62220,2013,2,5,1535,15,1,1,0,1,1,0,0,1,0,N,N,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 15:10.444,80 10:16.800,40.25289917,-80.1713028,,0,,N,,,0,,N,,,,,,,,,,,,2013024003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013024003,3,3,3,62,2,W,2,1025,40,12,300,WEAVERTOWN RD
313,2013024004,12,62,62220,62220,2013,2,5,1912,19,2,1,0,1,1,0,0,1,0,N,N,3,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 15:09.693,80 10:13.505,40.25270081,-80.17040253,1,1,2,N,,,0,Y,N,,,,,,,,,,,,2013024004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013024004,3,3,3,62,2,S,2,19,45,485,2263,WASHINGTON RD
314,2013024053,12,62,62225,68B01,2013,2,4,1545,15,1,1,0,2,1,0,0,1,0,N,N,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 09:14.602,80 07:50.827,40.15409851,-80.13079834,,0,,N,,,0,,N,,,,,,,,,,,,2013024053,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013024053,3,3,3,62,2,S,2,519,45,50,1600,CHARTIERS CREEK RD
315,2013024054,12,62,62201,68B01,2013,2,6,1445,14,1,1,0,7,4,0,0,1,0,N,N,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40 06:23.729,80 11:59.904,40.10660172,-80.19999695,2,2,1,N,,,0,N,N,,,,,,,,,,,,2013024054,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013024054,3,3,3,62,2,S,2,2011,45,320,2063,LONE PINE RD
316,2013024218,12,62,62224,62224,2013,2,5,9999,99,6,2,4,7,4,0,0,1,0,N,N,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 20:36.312,80 23:19.203,40.34339905,-80.38870239,,0,,Y,,,0,,N,,,,,,,,,,,,2013024218,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013024218,3,3,3,62,2,N,2,18,45,680,2198,SMITH TWP STATE RD
317,2013024366,12,62,62219,62219,2013,2,4,901,9,1,1,1,5,1,0,0,3,0,N,N,3,3,3,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,40 09:49.091,80 16:31.798,40.16360092,-80.27549744,1,2,3,Y,,,0,N,N,,,,,,,,,,,,2013024366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013024366,3,3,3,62,2,E,2,40,35,310,2876,CHESTNUT ST ET
318,2013024453,12,62,62222,62222,2013,2,6,1553,15,1,1,0,4,1,2,3,3,0,N,N,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 17:08.042,80 03:50.297,40.28559875,-80.06400299,1,1,6,N,,,3,N,N,,,,,,,,,,,,2013024453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013024453,3,3,3,62,2,W,2,1004,35,20,0,SUGAR CAMP RD
319,2013024454,12,62,62222,62222,2013,2,6,1642,16,1,2,1,2,1,0,0,3,0,N,N,2,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 16:36.930,80 08:09.565,40.27690125,-80.13600159,1,2,6,N,,,0,Y,N,,,,,,,,,,,,2013024454,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013024454,3,3,3,62,2,N,2,1002,35,30,898,WEST MC MURRAY RD
320,2013024518,12,62,62405,68T09,2013,2,3,1830,18,2,2,1,1,1,0,0,3,0,N,N,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 05:37.829,79 54:21.520,40.11769867,-79.92489624,,0,,N,,,0,,N,,,,,,,,,,,,2013024518,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2013024518,3,3,1,62,4,S,6,7043,55,130,1584,MON/FAYETTE EX
321,2013024530,12,62,62213,68B01,2013,2,7,353,3,2,4,1,7,4,0,0,1,0,N,N,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 13:46.522,80 21:46.457,40.229599,-80.36289978,,0,,N,,,0,,N,,,,,,,,,,,,2013024530,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2013024530,3,3,3,62,2,W,2,844,40,190,492,JEFFERSON AV
322,2013024531,12,62,62217,68B01,2013,2,3,749,7,1,2,1,7,4,0,0,1,0,N,N,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 15:49.857,80 19:09.675,40.26380157,-80.31939697,,0,,N,,,0,,N,,,,,,,,,,,,2013024531,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013024531,3,3,3,62,2,S,2,18,45,530,609,HENDERSON RD
323,2013024607,12,62,62205,62205,2013,2,6,1457,14,1,1,0,1,1,2,3,3,0,N,N,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,0,,N,,,3,,N,,,,,,,,,,,,2013024607,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013024607,3,3,,62,2,N,2,837,35,,,
324,2013024665,12,62,62226,68B01,2013,1,2,1830,18,2,1,0,4,1,0,0,1,0,N,N,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 04:28.900,80 19:52.678,40.0746994,-80.33129883,,0,,N,,,0,,N,,,,,,,,,,,,2013024665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2013024665,3,3,3,62,2,B,2,3029,40,260,1583,PLEASANT GROVE RD
325,2013024666,12,62,62201,68B01,2013,2,1,1048,10,1,1,8,7,5,2,3,1,0,N,N,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 06:00.399,80 12:43.951,40.10010147,-80.21219635,3,2,1,N,,,3,N,N,,,,,,,,,,,,2013024666,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2013024666,3,3,3,62,3,N,2,19,45,160,1292,AMITY RIDGE RD
